date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2023-01-10,ZA140NLF,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,91.0,41.0,100.0,67.0,91.0,66.0,33.0,1.0,100.0,100.0
2023-01-01,ZA140NLM,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-02,ZA140NLM,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-03,ZA140NLM,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-04,ZA140NLM,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-05,ZA140NLM,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-06,ZA140NLM,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-07,ZA140NLM,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-08,ZA140NLM,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-09,ZA140NLM,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-10,ZA140NLM,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-01,ZA140NLQ,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-02,ZA140NLQ,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-03,ZA140NLQ,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,68.0,96.0,67.0,32.0,1.0,100.0,100.0
2023-01-04,ZA140NLQ,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-05,ZA140NLQ,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-06,ZA140NLQ,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,92.0,41.0,100.0,68.0,96.0,67.0,32.0,1.0,100.0,100.0
2023-01-07,ZA140NLQ,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-08,ZA140NLQ,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-09,ZA140NLQ,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-10,ZA140NLQ,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-01,ZA140NLT,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,92.0,40.0,100.0,69.0,92.0,67.0,31.0,1.0,100.0,100.0
2023-01-02,ZA140NLT,ST8000DM002,8001563222016,0,65.0,84.0,100.0,100.0,92.0,40.0,100.0,69.0,92.0,67.0,31.0,1.0,100.0,100.0
2023-01-03,ZA140NLT,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,40.0,100.0,70.0,92.0,67.0,30.0,1.0,100.0,100.0
2023-01-04,ZA140NLT,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,39.0,100.0,70.0,92.0,67.0,30.0,1.0,100.0,100.0
2023-01-05,ZA140NLT,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,39.0,100.0,70.0,92.0,67.0,30.0,1.0,100.0,100.0
2023-01-06,ZA140NLT,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,92.0,39.0,100.0,69.0,92.0,67.0,31.0,1.0,100.0,100.0
2023-01-07,ZA140NLT,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,39.0,100.0,70.0,92.0,67.0,30.0,1.0,100.0,100.0
2023-01-08,ZA140NLT,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,39.0,100.0,69.0,92.0,66.0,31.0,1.0,100.0,100.0
2023-01-09,ZA140NLT,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,39.0,100.0,70.0,92.0,66.0,30.0,1.0,100.0,100.0
2023-01-10,ZA140NLT,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,39.0,100.0,70.0,92.0,66.0,30.0,1.0,100.0,100.0
2023-01-01,ZA140NLX,ST8000DM002,8001563222016,0,74.0,85.0,100.0,100.0,85.0,40.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-02,ZA140NLX,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,85.0,40.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-03,ZA140NLX,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,85.0,40.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-04,ZA140NLX,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,85.0,39.0,100.0,73.0,91.0,75.0,27.0,1.0,100.0,100.0
2023-01-05,ZA140NLX,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,85.0,39.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-06,ZA140NLX,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,85.0,39.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-07,ZA140NLX,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,85.0,39.0,100.0,73.0,91.0,75.0,27.0,1.0,100.0,100.0
2023-01-08,ZA140NLX,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,85.0,39.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-09,ZA140NLX,ST8000DM002,8001563222016,0,78.0,85.0,100.0,100.0,85.0,39.0,100.0,73.0,91.0,75.0,27.0,1.0,100.0,100.0
2023-01-10,ZA140NLX,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,85.0,39.0,100.0,74.0,91.0,75.0,26.0,1.0,100.0,100.0
2023-01-01,ZA140NM1,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,91.0,40.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-02,ZA140NM1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,91.0,40.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-03,ZA140NM1,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,91.0,40.0,100.0,77.0,89.0,67.0,23.0,1.0,100.0,100.0
2023-01-04,ZA140NM1,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-05,ZA140NM1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-06,ZA140NM1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-07,ZA140NM1,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-08,ZA140NM1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-09,ZA140NM1,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-10,ZA140NM1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,91.0,39.0,100.0,76.0,89.0,67.0,24.0,1.0,100.0,100.0
2023-01-01,ZA140NM2,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,94.0,40.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-02,ZA140NM2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,40.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-03,ZA140NM2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,40.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-04,ZA140NM2,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,39.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-05,ZA140NM2,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,39.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-06,ZA140NM2,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,94.0,39.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-07,ZA140NM2,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,95.0,39.0,100.0,60.0,92.0,69.0,40.0,1.0,100.0,100.0
2023-01-08,ZA140NM2,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,39.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-09,ZA140NM2,ST8000DM002,8001563222016,0,66.0,84.0,100.0,100.0,95.0,39.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-10,ZA140NM2,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,39.0,100.0,61.0,92.0,69.0,39.0,1.0,100.0,100.0
2023-01-01,ZA140NM4,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-02,ZA140NM4,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-03,ZA140NM4,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-04,ZA140NM4,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-05,ZA140NM4,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-06,ZA140NM4,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-07,ZA140NM4,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,94.0,41.0,100.0,71.0,91.0,67.0,29.0,1.0,100.0,100.0
2023-01-08,ZA140NM4,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-09,ZA140NM4,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,71.0,91.0,67.0,29.0,1.0,100.0,100.0
2023-01-10,ZA140NM4,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,71.0,91.0,67.0,29.0,1.0,100.0,100.0
2023-01-01,ZA140NM8,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,40.0,100.0,76.0,91.0,68.0,24.0,1.0,100.0,100.0
2023-01-02,ZA140NM8,ST8000DM002,8001563222016,0,73.0,85.0,100.0,100.0,93.0,40.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-03,ZA140NM8,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,93.0,40.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-04,ZA140NM8,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,93.0,39.0,100.0,76.0,91.0,68.0,24.0,1.0,100.0,100.0
2023-01-05,ZA140NM8,ST8000DM002,8001563222016,0,75.0,85.0,100.0,100.0,93.0,39.0,100.0,76.0,91.0,68.0,24.0,1.0,100.0,100.0
2023-01-06,ZA140NM8,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,39.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-07,ZA140NM8,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,39.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-08,ZA140NM8,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,39.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-09,ZA140NM8,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,93.0,39.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-10,ZA140NM8,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,39.0,100.0,75.0,91.0,68.0,25.0,1.0,100.0,100.0
2023-01-01,ZA140NM9,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,40.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-02,ZA140NM9,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,93.0,40.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-03,ZA140NM9,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,40.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-04,ZA140NM9,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-05,ZA140NM9,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-06,ZA140NM9,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-07,ZA140NM9,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,39.0,100.0,76.0,90.0,64.0,24.0,1.0,100.0,100.0
2023-01-08,ZA140NM9,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-09,ZA140NM9,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-10,ZA140NM9,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,90.0,64.0,23.0,1.0,100.0,100.0
2023-01-01,ZA140NMC,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,40.0,100.0,72.0,84.0,65.0,28.0,1.0,100.0,100.0
2023-01-02,ZA140NMC,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,93.0,40.0,100.0,73.0,84.0,65.0,27.0,1.0,100.0,100.0
2023-01-03,ZA140NMC,ST8000DM002,8001563222016,0,69.0,85.0,100.0,100.0,93.0,40.0,100.0,73.0,84.0,65.0,27.0,1.0,100.0,100.0
2023-01-04,ZA140NMC,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,84.0,64.0,27.0,1.0,100.0,100.0
2023-01-05,ZA140NMC,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,84.0,64.0,27.0,1.0,100.0,100.0
2023-01-06,ZA140NMC,ST8000DM002,8001563222016,0,72.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,84.0,64.0,27.0,1.0,100.0,100.0
2023-01-07,ZA140NMC,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,84.0,64.0,27.0,1.0,100.0,100.0
2023-01-08,ZA140NMC,ST8000DM002,8001563222016,0,100.0,85.0,100.0,100.0,93.0,39.0,100.0,72.0,84.0,64.0,28.0,100.0,100.0,100.0
2023-01-09,ZA140NMC,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,84.0,64.0,27.0,1.0,100.0,100.0
2023-01-10,ZA140NMC,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,84.0,64.0,27.0,1.0,100.0,100.0
2023-01-01,ZA140NMD,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,40.0,100.0,70.0,95.0,66.0,30.0,1.0,100.0,100.0
2023-01-02,ZA140NMD,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,40.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-03,ZA140NMD,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,93.0,40.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-04,ZA140NMD,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-05,ZA140NMD,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,39.0,100.0,70.0,95.0,66.0,30.0,1.0,100.0,100.0
2023-01-06,ZA140NMD,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-07,ZA140NMD,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-08,ZA140NMD,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-09,ZA140NMD,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-10,ZA140NMD,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-01,ZA140NMG,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,92.0,40.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-02,ZA140NMG,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,92.0,40.0,100.0,78.0,94.0,68.0,22.0,1.0,100.0,100.0
2023-01-03,ZA140NMG,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,92.0,40.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-04,ZA140NMG,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-05,ZA140NMG,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-06,ZA140NMG,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-07,ZA140NMG,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-08,ZA140NMG,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-09,ZA140NMG,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-10,ZA140NMG,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,92.0,39.0,100.0,77.0,94.0,68.0,23.0,1.0,100.0,100.0
2023-01-01,ZA140NMH,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,40.0,100.0,64.0,86.0,67.0,36.0,1.0,100.0,100.0
2023-01-02,ZA140NMH,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,40.0,100.0,65.0,86.0,67.0,35.0,1.0,100.0,100.0
2023-01-03,ZA140NMH,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,40.0,100.0,64.0,86.0,67.0,36.0,1.0,100.0,100.0
2023-01-04,ZA140NMH,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,39.0,100.0,65.0,86.0,67.0,35.0,1.0,100.0,100.0
2023-01-05,ZA140NMH,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,39.0,100.0,64.0,86.0,67.0,36.0,1.0,100.0,100.0
2023-01-06,ZA140NMH,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,39.0,100.0,64.0,86.0,67.0,36.0,1.0,100.0,100.0
2023-01-07,ZA140NMH,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,39.0,100.0,65.0,86.0,67.0,35.0,1.0,100.0,100.0
2023-01-08,ZA140NMH,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,39.0,100.0,65.0,86.0,67.0,35.0,1.0,100.0,100.0
2023-01-09,ZA140NMH,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,39.0,100.0,64.0,86.0,67.0,36.0,1.0,100.0,100.0
2023-01-10,ZA140NMH,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,39.0,100.0,65.0,86.0,67.0,35.0,1.0,100.0,100.0
2023-01-01,ZA140NMJ,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,40.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-02,ZA140NMJ,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,93.0,40.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-03,ZA140NMJ,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,94.0,40.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-04,ZA140NMJ,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-05,ZA140NMJ,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-06,ZA140NMJ,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-07,ZA140NMJ,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-08,ZA140NMJ,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-09,ZA140NMJ,ST8000DM002,8001563222016,0,74.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,1.0,100.0,100.0
2023-01-10,ZA140NMJ,ST8000DM002,8001563222016,0,100.0,85.0,100.0,100.0,94.0,39.0,100.0,68.0,93.0,66.0,32.0,100.0,100.0,100.0
2023-01-01,ZA140NP1,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,40.0,100.0,62.0,97.0,66.0,38.0,1.0,100.0,100.0
2023-01-02,ZA140NP1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,40.0,100.0,62.0,97.0,66.0,38.0,1.0,100.0,100.0
2023-01-03,ZA140NP1,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,92.0,40.0,100.0,63.0,97.0,65.0,37.0,1.0,100.0,100.0
2023-01-04,ZA140NP1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,39.0,100.0,62.0,97.0,65.0,38.0,1.0,100.0,100.0
2023-01-05,ZA140NP1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,39.0,100.0,62.0,97.0,65.0,38.0,1.0,100.0,100.0
2023-01-06,ZA140NP1,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,39.0,100.0,63.0,97.0,65.0,37.0,1.0,100.0,100.0
2023-01-07,ZA140NP1,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,39.0,100.0,62.0,97.0,65.0,38.0,1.0,100.0,100.0
2023-01-08,ZA140NP1,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,39.0,100.0,63.0,97.0,65.0,37.0,1.0,100.0,100.0
2023-01-09,ZA140NP1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,39.0,100.0,62.0,97.0,65.0,38.0,1.0,100.0,100.0
2023-01-10,ZA140NP1,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,39.0,100.0,63.0,97.0,65.0,37.0,1.0,100.0,100.0
2023-01-01,ZA140NP2,ST8000DM002,8001563222016,0,64.0,84.0,100.0,100.0,94.0,41.0,100.0,71.0,95.0,66.0,29.0,1.0,100.0,100.0
2023-01-02,ZA140NP2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-03,ZA140NP2,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-04,ZA140NP2,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-05,ZA140NP2,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-06,ZA140NP2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-07,ZA140NP2,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-08,ZA140NP2,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,94.0,41.0,100.0,72.0,95.0,66.0,28.0,100.0,100.0,100.0
